comment,sentiment
【三条让人呕吐的新闻】一是华西村书记晒工资：基本月工资就2000多元。二是梁稳根：生1000次死1000次都希望是在中国，漂亮姑娘都爱嫁共产党员。三是卫生部：希望香港严厉打击大陆孕妇赴港产子现象。拜托了！你们说话都得体点好吗？[抓狂]网易微博?小?,0
#死猪做饲料#[怒][怒]详情:http://t.cn/zTUaXWF,0
【反差啊】我和岚琪儿短袖短裤、露着大腿。下车才发现差别怎么那么大啊？都快冻死了，再看看上车的人，都是长衣长裤加外套[抓狂]。还好回家老爸已经煮好了饺子，这热乎乎的，寒气一下子就没了，温暖[爱心]。（该死的卢小三，看我明天不骂你才怪，你爸说你太不靠谱了[弱]）,0
今天的培训有个插曲让我发出了果壳网式的哀嚎。。。[晕][抓狂][衰],0
我妈昨天学缠腹带算是白学了，一觉起来忘光光。只能又麻烦黎小姐，手把手的教教男保姆五花大绑我的方法[泪]。学会了这个方法，不但能帮我恢复，以后做脱骨肘子也用的上我研究了，缠放法基本一致[耶],0
@[泪],0
向组织报告、俺一出门东风桥由东向西的敏感地界儿直接就戒严了[泪]赶来的各路仁人志士也都人困马乏一脑袋扎堆在四环边上另图大计、我从燕莎川到您家的梦想成空[晕]望稍等[偷笑],0
我的[偷笑],0
回复:是她不管在梦里还是现实都一样的讨厌~~,0
灭high王，你诚心气我是吧[怒],0
我是不是要死了啊[泪][泪][泪],0
太肥腻了，我就是不吃。,0
给一个中肯的建议，能不能不要把android上的客户端做的跟爱疯上越来越像，保持一点独特的东西吧，谢谢！[衰],0
抗辐射衣都不穿，直接审查工作，领导的良心啊。[泪],0
[怒],0
[泪],0
二十年后重捡起佳丽茶喝，还是喝不出你说的「穿透性」[失望]是不是灵力强，感受力才强啊,0
木爷和TT每次出门儿都很嗨，从下楼开始就疯了似地拽着绳子和我一起往下爆冲，今天才冲出了楼门儿就用狗绳儿刮倒了门口的一片自行车，我扶车他俩就在边儿上坐着看，恰逢一大妈路过对我说：AUV~这狗真好看，应该训练一下儿去参加电视台的狗狗向前冲！我说大妈，我看向前冲?????????就不用训练了吧？[泪],0
今天悲催到无敌啊，要在麦当劳坐到凌晨，等着上火车，为了喝点热白开还只能用我的体温把它捂热了。。容易吗我[衰],0
[怒骂]该死的畜生！,0
【#超级笑星#微直播】霸王！别开枪！是我！我是虞姬！[衰][衰]我勒个去~这个虞姬和刚刚的小倩有一拼~[偷笑]、苏丹两位上演荒唐版《霸王别姬》大家一起来看看吧~[挤眼],0
[怒]这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋这货不是米粉是塑料袋,0
胸部还是亮点的！,0
回复:就是就是啊[泪][泪],0
哎必须出去溜达溜达，我快憋疯了[抓狂][抓狂]我真该早做决定定个十一的机票什么的，现在全晚了[哼][抓狂][抓狂],0
先签后订的代价很大呀[泪],0
陈坤边上那位罗圈儿腿是谁？王宝强就是个小丑，姜武嘛，演张飞李逵合适。,0
哇塞，要疯[哼],0
姐的意思，我们占她的坑？！[思考],0
不要删除！我还没看。。。。[泪],0
#图钉随手拍#我在#TableMountain#，南非的鸵鸟蛋，超级可爱[赞]全世界只有中国禁止入境[做鬼脸][做鬼脸][做鬼脸][伤心][伤心][伤心]#旅行##生活#http://t.cn/zHGdIJU(免费下载http://t.cn/zj9vjC3),0
茫茫帝都，雾失楼台，月迷大望路，桃源望断无归处[衰][兔子][奥特曼],0
嗯，的确不是人造的。,0
[衰],0
妈哟，这就是一天没穿袜子的下场，感觉以后再也离不开袜子了[衰]谁知道怎样才可以让这个泡消了[汗],0
凌迟他们！,0
说好的穿捉凹[嘻嘻]...敢吃的所有亲戚们，记得见面的时候都要穿捉凹[泪],0
是说白羊缺心眼吗[衰],0
野导无良！但景点点评的很到位！,0
换一次轮胎，学到了不少轮胎安全的知识，更意外的是，晶锐1.4入门版的车居然配备了全尺寸备胎！被斯柯达的实诚感动了[泪],0
在会爬行和扶着站立之后，这黑老爷们儿开始蜕变为各种terminator[衰]。为了这每天几十分钟的惊讶，大笑，真不能再加班了。,0
#远去的飞鹰##朱亚文#新新又献大作了[嘻嘻]。。。。再次高志航与葛利儿[泪],0
K，一个什么非凡的女装广告，被不同的账号@了好几次。我招谁惹谁了？[怒][怒][怒],0
#可言可语#可可把我头发解下来，抱来她一整盒的发夹往我头上夹，完成后心满意足的说：妈妈，好美呀，你是世界上最美的。然后继续蛊惑我：等夏天来，让我帮你打扮然后你穿上裙子，出门肯定大家都会说你是美女……[泪]我摸着满头的发饰哭笑不得，宝贝女儿，让妈妈做你的美女就够，别让我出门行不？[黑线],0
跟某人采风瑞金宾馆，一墙之隔的安静处所，一瞬间感觉回到了清迈四季；打算采风之后再尝美味翠华和好吃的凤梨酥，怎知遇到流浪小奶耽搁许久，美食待下次，希望救助小奶的围脖有作用。瑞金宾馆后西门，听说瑞金医院有虐猫医生[晕][晕]我在:http://t.cn/zHHE9F3,0
[泪][泪][爱你][爱你]好温暖，谢谢亲爱的。,0
全抓齐啦，自己倒是修身养性，可真真是给了小人可乘之机，给恶人布下康庄大道呢[衰],0
热浪滚滚[晕]我在这里:#城站火车站#http://t.cn/Sfhbyi,0
三份儿都上!,0
办了一件极其丢人的一件事你懂的，嘘[嘘][泪],0
这天咋一下冷的想穿棉袄啊[晕],0
历史上的今天1999年9月23日买了第一个手机，如今手机已经换了多个了，祝号?生日快乐！[泪][蛋糕],0
又是“蒙牛”！[哼][哼][鄙视][鄙视][怒][怒],0
头脑热，入了纪凡希裸色201[晕]我在:http://t.cn/8saHrI7,0
怀念各位兄弟姐妹！~在此郑重发表声明，鄙人木有碾，近视眼的她自己载沟里了~[嘻嘻],0
含泪[泪]吃完在梧桐的最后一顿饭~老板说要签单~我强力扭转了局面~自己为梧桐第四套菜品做出了最后的贡献[偷笑]啊哈哈哈我的心在等待永远在等待啊明天第一天上新菜啊~梧桐2011作品你吃了没同志们等你们上图[害羞],1
→→[蜡烛],0
回复-CC:得换100台[晕],0
今天到公司只用了36分钟，真是个奇迹[吃惊]，但我不得不说他确实发生了![怒],0
喉咙又干又痒一个星期了，半夜经常咳醒，这滋味太难受了[抓狂]，谁有妙方给推荐一个！,0
早上睡到九点起床，胡子刮了一半，突然停水，窘[怒]还好家里有农夫山泉可以擦掉剩余泡沫~~~~~,0
吓死我了,0
[哈哈],1
怎么还是半只呢[怒],0
[衰]我还不想当妈妈[嘻嘻],0
今早驾车实在是步步惊心！[泪],0
回复:如果你听到了，请告知我一下哟！,0
[泪]iphone的最大优点就是让穷人触摸到了所谓的高端，高端车宝马买不起，高端别墅买不起，高端手表皮包买不起，唯独一个高端手机iphone才五千大洋，勒紧裤腰带两三个月，就可以拿着它自豪的挤公交车了～,0
严重腹泻[衰]住在洗手间里出不来了[泪],0
回复:我唱了，郎朗上口。[晕],0
痛心彻肺，无语凝噎！,0
泥煤，天朝天气预报这种存在比玛雅人还不靠谱，已经说下雨说了快一个礼拜了，天天都是很灿烂，我都一周没洗车了！！！[抓狂],0
当成自己家了！！[g头晕],0
今儿死磕了！[晕][晕][晕][哼][抓狂],0
周一万恶的开始[抓狂],0
记住这个面孔！[怒][怒],0
我身材不好，性向也不符合，不过我可以推荐一个人给你，请看官微，他们会为你提供场地、导演、编剧、摄影。,0
[泪],0
"[围观]明天早上开始各大地铁除了无人驾驶的D线全都停运！将近70%的bus,tram也不运行。而明晚的fêtedelumière坐车更是无望！merde,我要步行上下学[泪]10hdecours没天理啊[委屈]",0
今天凌晨，迷迷糊糊中，想到一个绝佳颠覆烤串行业的点子！简直牛逼得令人激动！我差点拿起电话告诉，但我实在还困，就想再睡会再说……结果醒来后全忘了！[泪]下午在公司吃红柳枝、羊颈肉烤串时还伤心呢~,0
昨天有人委婉的说我大了一号[泪][泪],0
祈福[蜡烛]加油！,0
哈哈，从不喝蒙牛,0
回复:[悲伤],0
[哈哈],1
又手欠了[泪]两个杯子套在一起拆不开了[汗]都是最喜欢的每天都要用的杯子啊！用油用水都试过了，大家还有啥招数吗？[可怜][可怜][可怜],0
对呀！我说怎么本届春晚一个亮点都木有！[晕][晕],0
[抓狂]奋斗！,0
多谢熊老师对此项目前期做的指点工作[赞],0
[晕],0
话说说实话的人不招人待见啊[泪][握手]北京见，蝎友！,0
老爷子一路走好。[泪][蜡烛][蜡烛],0
京城无人啊,0
很恐怖啊，我从小最怕鲨鱼和蛇，斗不过啊[泪]，不过海底真TM美啊！,0
我大天朝气象武器威武！[衰],0
坏事变好事，这下不用再对中国人限购奶粉了，新西兰妈妈们更不必担心中国宝宝和他们的宝宝抢奶喝了--受--生--活,0
我他妈的就他妈的说他妈的你他妈的能他妈的把他妈的我，怎么着吧你？他妈的！[怒],0
我替人家做了广告[抓狂][委屈],0
受不了了，狂飙泪！,0
#敢吃逗你玩#――快到我嘴里来！[抓狂],0
我跟人说我觉得脚下突然软了一下，人家也说我是饿得。。。。。。[泪],0
我也刚打完、[泪],0
[晕],0
涨姿势了??今儿在朋友公司发现的，这些都是能吃的，而且很营养，你们都认识么。。。反正我只认出最后一个是葡萄籽[晕][晕][晕],0
[泪],0
[嘻嘻]全是男滴，偶必须去呀！！！！[泪]你们好惨,0
太厉害啦，买什么买了900万啊。[晕][汗][吃惊],0
[哈哈],1
谢谢啊！对乘机而言，这都是可喜可贺的。,0
看他们唱歌时的那种情绪彷佛飘回那个时代，感动的不得了有木有？[泪],0
Cartier款式定制手镯...快快各自领取...[抓狂][抓狂][抓狂],0
小黑这些年的努力与奋斗有目共睹，一直以来，小黑都是悉心学习演唱技巧，以提升自己演唱的水准，我认为作为一档选秀节目走出的小黑已经从最早的真人秀选手在向实力派的路线越走越近，衷心的祝福你/?永娟:-姚大汉儿辛苦了[咖啡]谢谢你陪着我[泪]我们三那首即兴的太洋气啦,0
#吃在广州5：翠园#临走又让我吃到惊艳一餐[泪]羊城点心笼集合鲍鱼烧卖、东星鱼饺、燕窝蛋挞等六样茶点，每样两件合理精致；韭黄虾肠弹牙脆甜；龙虾饺造型拉风，有整只龙虾装盘，剖开饺，除了6只大虾外真的还有大块龙虾肉啊！巨型鲜果拿破仑足有两个茶壶高！难怪服务生直摆手：＂吃不了吃不了！＂,0
后悔死了，，，哎呀没脸见人了[泪],0
一只蚊子咬你，是蚊子的错，两只蚊子咬你，也是蚊子的错。当所有蚊子都疯狂咬你的时候你就要反省了，是不是自己的血型不对？是不是该换血了？[泪],0
小气，才给用两天[泪],0
也不知道从哪天开始，周围好多人管我叫姐啊……唉……真是岁月匆匆催人老，我再也不是当年的那个二十来岁的实习生了。[泪]都是你们这些年轻人闹得……[悲伤],0
沙尘暴，我开一天窗，回家都是土，痛苦[抓狂],0
尼玛，去年在北京看超级杯的时候还和--JJ说，米兰队员长得比国米帅出几条街，怎么一年后变成这样了[怒],0
同学们，明天我登船了[泪],0
[抓狂]今天大盘鸡本来是我私心想吃哒，等忙过过去连土豆都没得剩啦~！！大家是抢的有多快啊~想起来就饿了~~[馋嘴],0
早晨六点就起了，溜溜当了一天的司机。[泪][泪][泪]Maggie打电话说店里有特别漂亮的漆皮蓝钱包，我过去纠结半天买了个粉色回来，搭配今天的衣服。[偷笑][偷笑]巴洛克风的项链也超美?[花心][花心]生病的日子买喜欢的东西，病痛消一半！[威武]我在#王府半岛酒店#http://t.cn/zjqseie,0
刚才挖了个鼻屎，会不会[衰],0
回复:应该善待一切生灵,0
什么情况？就我一个人到了！[怒],0
这句话和配图都好[泪],0
都说好人有好报的[泪][泪]???隔世相望~天堂续缘[蜡烛][蜡烛],0
想吃部队锅、年糕锅、火锅、爆浆鸡排以及干锅牛蛙干锅虾里的配菜们莴笋年糕藕片。。。可我妈说，明天只能喝粥吃酱菜[泪]真是个晴天霹雳好吗！想到这些都睡不着了！[泪][泪][泪][伤心][伤心][伤心],0
实话实说，我相信有这个想法的人的可不止我一个。至少老王家的人都这么想。[偷笑],0
[晕],0
[熊猫][熊猫][熊猫]标准,0
完了，给打击哭了~~[抱抱],0
#正大综艺宝宝来啦#饭点儿看到卯卯你大快朵颐的吃着肉串让小编情何以堪啊！[泪]转了这么多圈，赶紧奖励你点美食好吧！[抱抱]还有，小编很想说，人家孩子的眼睛肿么介么大呀！[可怜],0
Goodluck,0
已经出伏、立秋了，还要热到啥时啊[抓狂],0
妈的，眼睛又病了!磨的睁不开眼，俩脓包[抓狂],0
让人们因为我的存在而幸福！原来很难很难！[失望],0
那就?是中青旅的渠道[晕],0
终于做完PPT，明天还要7点跑步啊[泪][泪][泪][泪][泪][泪][泪],0
#郑州身边事#【郑州商铺遭100名安保人员列队打砸所做行为犹如黑社会】5月23日夜，河南郑州市中原路与伏牛路交叉口西南角多家临街商铺，遭遇不明身份人员打砸。被砸商户称，打砸事件或与房东有关。警方称，这事儿还在调查中。（图）http://t.cn/zHtiGmp[怒][怒],0
我勒个去....................,0
看不完阿。。。。[泪],0
[吃惊]这简直是摧残，堪比旧社会裹小脚,0
回复:这么聊下去我们还能愉快的玩耍么？[怒],0
#北京事儿#【这儿也拆？！[生病]】刚听说，永安里东长安街一线：建国饭店，京伦饭店，贵友商厦都要拆迁，一个大规模的新商圈又要拔地而起。长安街沿线看来折腾起来没完没了…建国饭店这个复合多重标志的资深长安街酒店要OVER了。那边不挺好的嘛，为毛拆啊？！希望不是真的啊…[伤心],0
